id,start,read_length
44707,43183,233
44708,26575,225
44709,26887,256
44710,16369,283
44711,20916,268
44712,11879,273
44713,4647,283
44714,1706,329
44715,17914,202
44716,19909,238
44717,5682,235
44718,46838,257
44719,36334,234
44720,4928,258
44721,1245,283
44722,31330,212
44723,5124,266
44724,48676,262
44725,38952,279
44726,39743,316
44727,13872,224
44728,36460,258
44729,32270,238
44730,35692,234
44731,21053,287
44732,44814,274
44733,33780,269
44734,1010,226
44735,29776,261
44736,30639,232
44737,46503,203
44738,45163,284
44739,10967,276
44740,49768,229
44741,27434,240
44742,34819,189
44743,21167,236
44744,1480,233
44745,15501,237
44746,13703,254
44747,30253,168
44748,7567,157
44749,13758,193
44750,43876,254
44751,49274,245
44752,4830,213
44753,37046,297
44754,11592,266
44755,42658,290
44756,40526,221
44757,20068,206
44758,34464,250
44759,13689,263
44760,47134,245
44761,19643,256
44762,33795,283
44763,36591,251
44764,35792,195
44765,35307,235
44766,49005,245
44767,45342,254
44768,21695,251
44769,33686,299
44770,29536,214
44771,15996,286
44772,29255,198
44773,29382,225
44774,29795,274
44775,36780,219
44776,18780,306
44777,41306,235
44778,45435,254
44779,47489,188
44780,15611,252
44781,23830,274
44782,32432,201
44783,9358,255
44784,32079,257
44785,5520,227
44786,13244,261
44787,3131,218
44788,3998,214
44789,20619,259
44790,38324,254
44791,12987,235
44792,39506,287
44793,46624,254
44794,48239,293
44795,12603,282
44796,30301,226
44797,40112,348
44798,20592,252
44799,9047,294
44800,38351,248
44801,8625,256
44802,48199,293
44803,26261,272
44804,5904,271
44805,43071,235
44806,31301,218
44807,37123,317
44808,41749,162
44809,43461,212
44810,3094,267
44811,12124,243
44812,71,189
44813,15648,276
44814,23097,230
44815,40255,288
44816,28323,263
44817,30103,283
44818,34179,194
44819,48388,274
44820,26940,202
44821,40797,279
44822,18063,240
44823,31330,314
44824,22491,279
44825,42873,215
44826,13790,231
44827,19414,269
44828,4881,264
44829,9097,209
44830,1302,228
44831,7146,191
44832,42255,260
44833,49245,280
44834,28516,279
44835,15139,275
44836,140,278
44837,27678,290
44838,22349,295
44839,8865,206
44840,37717,256
44841,46115,286
44842,44601,230
44843,47278,282
44844,29982,251
44845,7292,257
44846,26286,194
44847,4453,221
44848,28397,292
44849,30158,245
44850,49296,232
44851,20245,272
44852,21837,249
44853,8098,264
44854,12439,230
44855,46831,186
44856,9868,320
44857,20605,209
44858,44688,310
44859,39770,281
44860,26731,243
44861,49266,211
44862,14743,199
44863,33316,294
44864,15616,180
44865,4771,252
44866,49255,219
44867,39463,305
44868,49269,264
44869,26314,260
44870,33901,313
44871,45467,265
44872,26971,168
44873,21791,245
44874,30943,271
44875,30851,264
44876,27480,220
44877,41015,271
44878,46236,274
44879,32439,225
44880,29049,245
44881,19324,289
44882,7902,261
44883,8272,248
44884,6119,234
44885,505,234
44886,5167,166
44887,16492,250
44888,43494,276
44889,48142,243
44890,9255,275
44891,12737,240
44892,22635,209
44893,25284,245
44894,11498,194
44895,48214,281
44896,16529,218
44897,3158,237
44898,25047,222
44899,34769,257
44900,26753,261
44901,19377,289
44902,47396,204
44903,23374,254
44904,28527,219
44905,4116,221
44906,2934,242
44907,27325,270
44908,33891,226
44909,6801,252
44910,8638,224
44911,3826,265
44912,15380,247
44913,40609,261
44914,24145,240
44915,12331,198
44916,46061,187
44917,6735,267
44918,20280,252
44919,20449,239
44920,11214,283
44921,13661,231
44922,45024,224
44923,34167,240
44924,37599,295
44925,23719,256
44926,5936,225
44927,47405,320
44928,10096,268
44929,42047,216
44930,49086,245
44931,38383,307
44932,47288,231
44933,24285,245
44934,39947,214
44935,3219,203
44936,14767,290
44937,38775,270
44938,17497,283
44939,26485,227
44940,43987,237
44941,37227,273
44942,44789,242
44943,38285,186
44944,20620,236
44945,2270,243
44946,32940,211
44947,13190,225
44948,43341,237
44949,20477,284
44950,47286,267
44951,18718,213
44952,16215,263
44953,11570,270
44954,22166,233
44955,41354,222
44956,2104,234
44957,25403,259
44958,4002,219
44959,39715,276
44960,9200,245
44961,5332,255
44962,24446,261
44963,7579,255
44964,43390,303
44965,2461,289
44966,23363,287
44967,9684,288
44968,28439,227
44969,40030,218
44970,33505,311
44971,9431,290
44972,10412,177
44973,47678,220
44974,6217,276
44975,21804,283
44976,12421,255
44977,29066,229
44978,23156,263
44979,30940,273
44980,42679,271
44981,9551,249
44982,42161,270
44983,29002,239
44984,32751,208
44985,4101,267
44986,34286,292
44987,42408,261
44988,40810,276
44989,5831,220
44990,17895,243
44991,47167,232
44992,44942,331
44993,16472,215
44994,16176,229
44995,3655,256
44996,49120,220
44997,32165,260
44998,34815,281
44999,14655,250
45000,30837,249
45001,39292,264
45002,23038,266
45003,42946,216
45004,10586,315
45005,49273,262
45006,43690,291
45007,32095,282
45008,3198,227
45009,16472,259
45010,19788,315
45011,3499,271
45012,44939,262
45013,25972,240
45014,14846,305
45015,26636,201
45016,31503,235
45017,21435,294
45018,27538,302
45019,35082,252
45020,8715,259
45021,40380,247
45022,44389,265
45023,12272,182
45024,22941,227
45025,14253,243
45026,103,255
45027,9422,233
45028,25310,222
45029,26846,187
45030,47059,221
45031,33531,241
45032,21380,273
45033,14136,263
45034,46621,240
45035,25603,264
45036,46507,278
45037,603,271
45038,17212,235
45039,6001,197
45040,32046,253
45041,39532,252
45042,32984,193
45043,41170,262
45044,49000,237
45045,20357,210
45046,45135,233
45047,26938,265
45048,37364,220
45049,5228,245
45050,7460,277
45051,7149,268
45052,40015,245
45053,3222,245
45054,5340,274
45055,5391,265
45056,28977,222
45057,22960,221
45058,47596,227
45059,4138,264
45060,9583,221
45061,33432,279
45062,6736,218
45063,43967,250
45064,21557,280
45065,36703,231
45066,27652,249
45067,6315,237
45068,40206,277
45069,25924,300
45070,21087,255
45071,19988,164
45072,15609,267
45073,41440,289
45074,12001,243
45075,36540,200
45076,18143,259
45077,15596,242
45078,36622,259
45079,35399,244
45080,25063,211
45081,16645,246
45082,10464,288
45083,10803,219
45084,3749,244
45085,5472,273
45086,2130,267
45087,29765,237
45088,11725,304
45089,34716,308
45090,44867,253
45091,36749,248
45092,37969,214
45093,36017,262
45094,37429,266
45095,40737,284
45096,19191,213
45097,27990,199
45098,5316,238
45099,308,259
45100,8676,265
45101,529,220
45102,11268,287
45103,48665,244
45104,31647,279
45105,28469,268
45106,34919,227
45107,47845,250
45108,30235,243
45109,33755,292
45110,44135,250
45111,39803,261
45112,1806,291
45113,29827,282
45114,10588,255
45115,38820,270
45116,20028,274
45117,2330,267
45118,38,233
45119,42140,272
45120,23798,266
45121,4118,242
45122,42812,255
45123,5973,250
45124,25832,251
45125,1406,254
45126,25352,266
45127,20329,212
45128,37799,261
45129,48444,291
45130,44671,246
45131,12348,232
45132,15259,201
45133,37070,238
45134,32977,197
45135,25236,251
45136,41781,296
45137,39442,263
45138,18450,301
45139,48704,224
45140,673,245
45141,29046,246
45142,24226,226
45143,4947,217
45144,28876,207
45145,42997,202
45146,40447,292
45147,41010,237
45148,13056,272
45149,44484,280
45150,10953,229
45151,48592,259
45152,44133,296
45153,27724,247
45154,15952,258
45155,19307,284
45156,9346,325
45157,28941,257
45158,10556,190
45159,34425,292
45160,44586,273
45161,42882,261
45162,9406,253
45163,37628,253
45164,1725,227
45165,45270,262
45166,16823,211
45167,14065,283
45168,38880,227
45169,27089,212
45170,40457,211
45171,10312,242
45172,39305,245
45173,28278,220
45174,1709,215
45175,34149,262
45176,43216,224
45177,24939,243
45178,16051,250
45179,44006,254
45180,36427,291
45181,18094,270
45182,698,222
45183,17611,317
45184,26658,300
45185,34109,292
45186,38658,282
45187,39499,260
45188,16489,273
45189,29643,221
45190,43472,223
45191,16842,239
45192,14174,271
45193,8379,259
45194,21556,278
45195,2562,195
45196,33391,257
45197,32673,157
45198,49727,234
45199,42186,247
45200,31928,280
45201,10937,266
45202,49224,248
45203,35618,257
45204,43033,271
45205,22233,243
45206,28485,266
45207,30994,260
45208,38512,260
45209,24528,221
45210,31490,219
45211,30965,234
45212,10298,236
45213,46103,214
45214,29216,194
45215,33155,251
45216,42101,231
45217,30139,240
45218,6121,263
45219,46532,272
45220,4167,199
45221,22324,280
45222,25297,243
45223,13900,203
45224,17664,216
45225,46798,264
45226,9021,240
45227,12503,272
45228,847,199
45229,10045,291
45230,30145,248
45231,40263,250
45232,10677,201
45233,33306,302
45234,18887,261
45235,18854,261
45236,12334,215
45237,41104,266
45238,17275,308
45239,19468,244
45240,31114,231
45241,36811,207
45242,2684,261
45243,4555,256
45244,13579,260
45245,42512,246
45246,48934,218
45247,31688,219
45248,33286,255
45249,4198,282
45250,32605,269
45251,40818,316
45252,6524,267
45253,43743,274
45254,49424,306
45255,24680,290
45256,28058,303
45257,22462,269
45258,6064,237
45259,18528,278
45260,18503,216
45261,46962,289
45262,36637,228
45263,4449,251
45264,28528,211
45265,13055,251
45266,6861,254
45267,35850,282
45268,27852,257
45269,28380,284
45270,3667,257
45271,14265,259
45272,1428,221
45273,48397,242
45274,15131,244
45275,40243,240
45276,21834,252
45277,7483,219
45278,35342,250
45279,4467,231
45280,5442,228
45281,16240,265
45282,35165,231
45283,38849,223
45284,11060,219
45285,29847,222
45286,16380,190
45287,1037,259
45288,1075,282
45289,24785,247
45290,34393,286
45291,32813,283
45292,5510,243
45293,34686,261
45294,20507,201
45295,33461,230
45296,43853,306
45297,17344,216
45298,1012,291
45299,4043,218
45300,985,273
45301,48142,272
45302,30854,266
45303,21843,206
45304,7926,222
45305,24677,213
45306,25327,255
45307,46071,239
45308,32386,208
45309,10575,283
45310,11234,217
45311,13526,233
45312,46603,222
45313,27810,223
45314,5837,211
45315,22113,298
45316,26090,215
45317,25181,280
45318,45192,230
45319,25554,203
45320,29159,279
45321,29410,230
45322,35559,285
45323,12299,200
45324,33692,227
45325,7664,266
45326,8225,250
45327,26882,273
45328,9247,227
45329,8516,244
45330,42320,215
45331,22217,264
45332,11395,218
45333,8804,317
45334,14841,262
45335,29850,242
45336,41671,215
45337,34104,316
45338,8310,250
45339,12864,242
45340,36686,235
45341,44417,250
45342,18087,259
45343,12226,271
45344,16824,284
45345,8074,292
45346,5933,282
45347,14825,230
45348,4700,220
45349,36412,205
45350,47085,216
45351,31095,228
45352,13092,254
45353,32168,302
45354,26319,285
45355,34998,256
45356,38805,211
45357,31729,239
45358,44128,253
45359,3404,238
45360,2470,289
45361,3708,261
45362,4995,280
45363,36531,236
45364,34861,265
45365,28523,216
45366,25363,274
45367,33561,246
45368,26222,215
45369,22152,201
45370,28234,284
45371,19957,253
45372,25932,260
45373,2758,238
45374,34624,250
45375,37693,242
45376,17947,247
45377,29827,206
45378,18595,200
45379,20223,235
45380,4041,248
45381,27423,241
45382,19745,260
45383,29894,284
45384,10385,233
45385,48509,246
45386,46114,229
45387,42630,242
45388,9447,274
45389,39168,307
45390,31224,259
45391,27030,156
45392,39907,227
45393,44145,260
45394,26348,263
45395,5795,262
45396,40075,257
45397,25459,253
45398,34009,260
45399,49494,224
45400,29984,207
45401,7396,243
45402,47956,273
45403,21458,260
45404,26580,294
45405,30453,287
45406,30974,247
45407,30477,305
45408,23094,280
45409,32125,166
45410,5847,202
45411,47107,259
45412,2567,283
45413,10895,206
45414,13859,200
45415,9511,264
45416,16340,239
45417,45943,274
45418,1719,288
45419,15825,202
45420,9173,298
45421,19485,265
45422,41720,223
45423,42482,241
45424,48688,238
45425,30670,270
45426,14709,199
45427,8500,254
45428,19660,255
45429,46803,204
45430,16420,272
45431,44954,267
45432,49471,228
45433,9299,228
45434,27332,243
45435,11813,269
45436,12416,250
45437,2417,259
45438,45651,255
45439,14339,235
45440,18174,272
45441,3051,270
45442,30542,216
45443,44361,251
45444,32432,327
45445,40420,314
45446,18191,260
45447,35400,283
45448,6150,294
45449,30861,274
45450,965,251
45451,32552,248
45452,11175,231
45453,32227,249
45454,29130,213
45455,4552,256
45456,39923,234
45457,4485,212
45458,16197,188
45459,20610,279
45460,21191,226
45461,25498,212
45462,19212,243
45463,35120,256
45464,2497,233
45465,34598,282
45466,46387,214
45467,8873,196
45468,14354,227
45469,12598,278
45470,43115,254
45471,37104,304
45472,15346,252
45473,2421,275
45474,41209,227
45475,28141,218
45476,27787,312
45477,22481,249
45478,8495,269
45479,23599,264
45480,9210,248
45481,3008,264
45482,7154,219
45483,9793,255
45484,41246,226
45485,9458,251
45486,6783,234
45487,43740,220
45488,26692,241
45489,43281,219
45490,36239,259
45491,33299,241
45492,33988,227
45493,12537,247
45494,6211,253
45495,34249,219
45496,30312,258
45497,49687,251
45498,27892,260
45499,15526,225
45500,30839,211
45501,10074,232
45502,8706,228
45503,45942,275
45504,45958,282
45505,12982,268
45506,44214,220
45507,12451,277
45508,24225,259
45509,36133,286
45510,6253,264
45511,33308,232
45512,27777,271
45513,4147,186
45514,47083,290
45515,27649,276
45516,17588,206
45517,40115,191
45518,17425,260
45519,19606,221
45520,1728,247
45521,43110,268
45522,19044,226
45523,12347,254
45524,26164,253
45525,8457,235
45526,24764,283
45527,6173,232
45528,7956,280
45529,13262,196
45530,4670,231
45531,42539,168
45532,1116,265
45533,2342,244
45534,26995,182
45535,1048,310
45536,42745,244
45537,6984,201
45538,49241,231
45539,44645,225
45540,16561,229
45541,22359,247
45542,2615,257
45543,906,219
45544,6842,265
45545,3485,234
45546,38858,276
45547,24614,242
45548,19484,308
45549,14625,246
45550,36465,181
45551,33273,208
45552,6564,278
45553,8090,259
45554,26351,276
45555,3449,193
45556,23192,270
45557,17534,201
45558,1938,240
45559,1388,237
45560,26460,202
45561,4957,242
45562,24709,261
45563,15204,295
45564,16131,233
45565,19084,247
45566,21925,261
45567,11628,231
45568,26220,240
45569,11772,282
45570,46374,224
45571,44784,268
45572,5160,327
45573,30915,323
45574,6107,229
45575,31776,249
45576,4520,268
45577,48003,264
45578,9467,260
45579,15886,274
45580,44426,231
45581,15872,249
45582,20786,271
45583,30382,270
45584,36053,285
45585,33437,358
45586,3545,270
45587,36914,277
45588,47906,221
45589,45716,260
45590,31014,235
45591,14890,257
45592,7277,282
45593,8873,207
45594,43568,240
45595,12676,247
45596,15308,219
45597,8285,249
45598,9601,216
45599,17648,214
45600,45350,243
45601,31455,288
45602,3769,256
45603,23467,216
45604,2892,254
45605,9253,268
45606,26142,217
45607,38034,239
45608,370,220
45609,40943,234
45610,1942,274
45611,34790,288
45612,23018,224
45613,48053,261
45614,49528,223
45615,8912,243
45616,40940,278
45617,188,284
45618,16374,221
45619,34184,272
45620,14320,247
45621,47969,239
45622,25557,269
45623,30993,285
45624,6737,261
45625,19804,149
45626,21215,282
45627,5537,249
45628,3513,250
45629,12946,227
45630,32176,259
45631,7364,235
45632,24853,306
45633,18,190
45634,46627,210
45635,22021,226
45636,12928,237
45637,3471,272
45638,779,282
45639,14685,217
45640,47413,276
45641,27539,191
45642,20189,206
45643,23851,253
45644,49517,247
45645,13969,214
45646,18135,276
45647,30042,247
45648,18632,223
45649,28954,224
45650,5938,278
45651,49018,220
45652,31494,242
45653,48775,259
45654,27948,273
45655,29026,254
45656,3581,249
45657,2341,218
45658,45113,226
45659,17780,256
45660,14460,263
45661,11728,236
45662,38998,243
45663,45889,212
45664,306,230
45665,34817,256
45666,47562,290
45667,17221,248
45668,45431,251
45669,27483,255
45670,30505,243
45671,12980,238
45672,44265,262
45673,41703,291
45674,30501,263
45675,4123,290
45676,46483,275
45677,14172,263
45678,29978,248
45679,8499,234
45680,1453,215
45681,7783,283
45682,44419,255
45683,5489,232
45684,12101,260
45685,32019,238
45686,1536,253
45687,16059,242
45688,15365,290
45689,38414,245
45690,17358,217
45691,32243,265
45692,26123,224
45693,16624,213
45694,46551,249
45695,9485,268
45696,14007,237
45697,22562,276
45698,26237,252
45699,6176,262
45700,26085,256
45701,25462,244
45702,37042,209
45703,30246,192
45704,14492,201
45705,16304,253
45706,22749,257
45707,29498,240
45708,18235,297
45709,45300,215
45710,20599,276
45711,25996,302
45712,46442,277
45713,7680,191
45714,35185,212
45715,27749,244
45716,45071,219
45717,45887,259
45718,24912,266
45719,23899,195
45720,22025,240
45721,16561,234
45722,33688,297
45723,47935,242
45724,40861,209
45725,23970,249
45726,42264,288
45727,5570,205
45728,14596,268
45729,48579,254
45730,574,273
45731,39425,258
45732,9253,213
45733,4491,257
45734,25926,244
45735,14040,270
45736,13527,280
45737,12965,260
45738,11655,222
45739,35074,260
45740,20759,278
45741,39259,246
45742,46866,267
45743,46766,252
45744,26326,245
45745,30291,248
45746,35692,314
45747,47550,243
45748,19236,150
45749,16684,260
45750,24173,205
45751,21760,282
45752,4169,252
45753,17129,237
45754,35866,204
45755,46515,241
45756,22733,243
45757,27568,256
45758,21679,205
45759,4292,267
45760,36629,249
45761,47375,312
45762,27235,265
45763,39519,242
45764,14418,246
45765,18838,237
45766,13419,216
45767,42475,264
45768,18389,244
45769,20335,236
45770,760,240
45771,31836,190
45772,596,224
45773,19114,224
45774,38238,269
45775,417,211
45776,36664,258
45777,43581,254
45778,25517,204
45779,2699,265
45780,17446,241
45781,37125,235
45782,14128,230
45783,14062,271
45784,28081,264
45785,33309,241
45786,40099,203
45787,29225,252
45788,18230,261
45789,11725,235
45790,21231,250
45791,4213,244
45792,47007,217
45793,27631,276
45794,1370,301
45795,5298,262
45796,49057,304
45797,13526,272
45798,33013,254
45799,19227,255
45800,10664,207
45801,24896,234
45802,5717,272
45803,23585,241
45804,26754,240
45805,25563,204
45806,14598,185
45807,46502,305
45808,41001,244
